Defunciones por mes del año 2003;
Enero;1258
Febrero;1136
Marzo;1245
Abril;1291
Mayo;1399
Junio;1634
Julio;1707
Agosto;1584
Setiembre;1528
Octubre;1418
Noviembre;1236
Diciembre;1278
