Defunciones por mes del año 2002;
Enero;1240
Febrero;1117
Marzo;1247
Abril;1275
Mayo;1392
Junio;1559
Julio;1741
Agosto;1609
Setiembre;1432
Octubre;1376
Noviembre;1294
Diciembre;1272
