1965,5,Masculino,1014
1965,6,Femenino,939
1965,6,Masculino,913
1965,7,Femenino,978
1965,7,Masculino,990
1965,8,Femenino,1024
1965,8,Masculino,978
1965,9,Femenino,1047
1965,9,Masculino,1089
1965,10,Femenino,1161
1965,10,Masculino,1115
1965,11,Femenino,1053
1965,11,Masculino,1123
1965,12,Femenino,984
1965,12,Masculino,1096
1966,1,Femenino,1114
1966,1,Masculino,1070
1966,2,Femenino,894
1966,2,Masculino,973
1966,3,Femenino,909
1966,3,Masculino,1002
1966,4,Femenino,890
1966,4,Masculino,995
1966,5,Femenino,966
1966,5,Masculino,998
1966,6,Femenino,929
1966,6,Masculino,954
1966,7,Femenino,980
1966,7,Masculino,963
1966,8,Femenino,996
1966,8,Masculino,1039
1966,9,Femenino,1005
1966,9,Masculino,1072
1966,10,Femenino,1050
1966,10,Masculino,1057
1966,11,Femenino,1024
1966,11,Masculino,1082
1966,12,Femenino,1048
1966,12,Masculino,1116
1967,1,Femenino,992
1967,1,Masculino,1038
1967,2,Femenino,909
1967,2,Masculino,952
1967,3,Femenino,1020
1967,3,Masculino,1067
1967,4,Femenino,943
1967,4,Masculino,978
1967,5,Femenino,938
1967,5,Masculino,1001
1967,6,Femenino,958
1967,6,Masculino,1019
1967,7,Femenino,973
1967,7,Masculino,1051
1967,8,Femenino,1006
1967,8,Masculino,1122
1967,9,Femenino,1053
1967,9,Masculino,1066
1967,10,Femenino,1021
1967,10,Masculino,1156
1967,11,Femenino,1036
1967,11,Masculino,1106
1967,12,Femenino,1135
1967,12,Masculino,1183
1968,1,Femenino,1049
1968,1,Masculino,1082
1968,2,Femenino,954
1968,2,Masculino,1015
1968,3,Femenino,1019
1968,3,Masculino,1080
1968,4,Femenino,1005
1968,4,Masculino,1003
1968,5,Femenino,998
1968,5,Masculino,1016
1968,6,Femenino,993
1968,6,Masculino,1093
1968,7,Femenino,924
1968,7,Masculino,1065
1968,8,Femenino,1132
1968,8,Masculino,1067
1968,9,Femenino,1079
1968,9,Masculino,1174
1968,10,Femenino,1123
1968,10,Masculino,1125
1968,11,Femenino,1083
1968,11,Masculino,1190
1968,12,Femenino,1146
1968,12,Masculino,1189
1969,1,Femenino,1183
1969,1,Masculino,1237
1969,2,Femenino,1044
1969,2,Masculino,1062
1969,3,Femenino,1103
1969,3,Masculino,1190
1969,4,Femenino,986
1969,4,Masculino,1064
1969,5,Femenino,1055
1969,5,Masculino,1096
1969,6,Femenino,988
1969,6,Masculino,1068
1969,7,Femenino,1063
1969,7,Masculino,1081
1969,8,Femenino,1073
1969,8,Masculino,1152
1969,9,Femenino,1136
1969,9,Masculino,1241
1969,10,Femenino,1212
1969,10,Masculino,1238
1969,11,Femenino,1164
1969,11,Masculino,1172
1969,12,Femenino,1156
1969,12,Masculino,1191
1970,1,Femenino,1220
1970,1,Masculino,1300
1970,2,Femenino,1012
1970,2,Masculino,1041
1970,3,Femenino,1005
1970,3,Masculino,1057
1970,4,Femenino,977
1970,4,Masculino,1054
1970,5,Femenino,1062
1970,5,Masculino,1106
1970,6,Femenino,1003
1970,6,Masculino,1123
1970,7,Femenino,1153
1970,7,Masculino,1190
1970,8,Femenino,1077
1970,8,Masculino,1171
1970,9,Femenino,1142
1970,9,Masculino,1186
1970,10,Femenino,1169
1970,10,Masculino,1206
1970,11,Femenino,1117
1970,11,Masculino,1208
1970,12,Femenino,1194
1970,12,Masculino,1183
1971,1,Femenino,1164
1971,1,Masculino,1179
1971,2,Femenino,1044
1971,2,Masculino,1112
1971,3,Femenino,1160
1971,3,Masculino,1284
1971,4,Femenino,1048
1971,4,Masculino,1127
1971,5,Femenino,1077
1971,5,Masculino,1204
1971,6,Femenino,1010
1971,6,Masculino,1117
1971,7,Femenino,1152
1971,7,Masculino,1160
1971,8,Femenino,1178
1971,8,Masculino,1253
1971,9,Femenino,1178
1971,9,Masculino,1188
1971,10,Femenino,1142
1971,10,Masculino,1263
1971,11,Femenino,1073
1971,11,Masculino,1134
1971,12,Femenino,1091
1971,12,Masculino,1175
1972,1,Femenino,1178
1972,1,Masculino,1334
1972,2,Femenino,1083
1972,2,Masculino,1083
1972,3,Femenino,1119
1972,3,Masculino,1217
1972,4,Femenino,1039
1972,4,Masculino,1073
1972,5,Femenino,1011
1972,5,Masculino,1177
1972,6,Femenino,1062
1972,6,Masculino,1110
1972,7,Femenino,1173
1972,7,Masculino,1156
1972,8,Femenino,1165
1972,8,Masculino,1185
1972,9,Femenino,1185
1972,9,Masculino,1191
1972,10,Femenino,1235
1972,10,Masculino,1223
1972,11,Femenino,1244
1972,11,Masculino,1317
1972,12,Femenino,1315
1972,12,Masculino,1334
1973,1,Femenino,1210
1973,1,Masculino,1262
1973,2,Femenino,1141
1973,2,Masculino,1109
1973,3,Femenino,1147
1973,3,Masculino,1232
1973,4,Femenino,1128
1973,4,Masculino,1159
1973,5,Femenino,1176
1973,5,Masculino,1192
1973,6,Femenino,1061
1973,6,Masculino,1119
1973,7,Femenino,1185
1973,7,Masculino,1263
1973,8,Femenino,1207
1973,8,Masculino,1233
1973,9,Femenino,1198
1973,9,Masculino,1239
1973,10,Femenino,1233
1973,10,Masculino,1266
1973,11,Femenino,1133
1973,11,Masculino,1204
1973,12,Femenino,1242
1973,12,Masculino,1259
1974,1,Femenino,1186
1974,1,Masculino,1255
1974,2,Femenino,1040
1974,2,Masculino,1088
1974,3,Femenino,1171
1974,3,Masculino,1241
1974,4,Femenino,1243
1974,4,Masculino,1276
1974,5,Femenino,1236
1974,5,Masculino,1317
1974,6,Femenino,1129
1974,6,Masculino,1214
1974,7,Femenino,1175
1974,7,Masculino,1323
1974,8,Femenino,1326
1974,8,Masculino,1351
1974,9,Femenino,1253
1974,9,Masculino,1261
1974,10,Femenino,1257
1974,10,Masculino,1340
1974,11,Femenino,1257
1974,11,Masculino,1312
1974,12,Femenino,1291
1974,12,Masculino,1326
1975,1,Femenino,1201
1975,1,Masculino,1345
1975,2,Femenino,1126
1975,2,Masculino,1165
1975,3,Femenino,1221
1975,3,Masculino,1322
1975,4,Femenino,1172
1975,4,Masculino,1166
1975,5,Femenino,1156
1975,5,Masculino,1214
1975,6,Femenino,1141
1975,6,Masculino,1227
1975,7,Femenino,1234
1975,7,Masculino,1318
1975,7,,1
1975,8,Femenino,1214
1975,8,Masculino,1276
1975,9,Femenino,1263
1975,9,Masculino,1274
1975,10,Femenino,1266
1975,10,Masculino,1387
1975,11,Femenino,1219
1975,11,Masculino,1286
1975,12,Femenino,1281
1975,12,Masculino,1364
1976,1,Femenino,1309
1976,1,Masculino,1254
1976,2,Femenino,1106
1976,2,Masculino,1211
1976,3,Femenino,1252
1976,3,Masculino,1330
1976,4,Femenino,1253
1976,4,Masculino,1342
1976,5,Femenino,1287
1976,5,Masculino,1263
1976,6,Femenino,1163
1976,6,Masculino,1203
1976,7,Femenino,1161
1976,7,Masculino,1254
1976,8,Femenino,1212
1976,8,Masculino,1253
1976,9,Femenino,1194
1976,9,Masculino,1308
1976,10,Femenino,1340
1976,10,Masculino,1323
1976,11,Femenino,1286
1976,11,Masculino,1358
1976,12,Femenino,1304
1976,12,Masculino,1439
1977,1,Femenino,1314
1977,1,Masculino,1367
1977,2,Femenino,1169
1977,2,Masculino,1151
1977,3,Femenino,1378
1977,3,Masculino,1422
1977,4,Femenino,1285
1977,4,Masculino,1235
1977,5,Femenino,1241
1977,5,Masculino,1376
1977,6,Femenino,1319
1977,6,Masculino,1291
1977,7,Femenino,1322
1977,7,Masculino,1330
1977,8,Femenino,1311
1977,8,Masculino,1352
1977,9,Femenino,1300
1977,9,Masculino,1344
1977,10,Femenino,1298
1977,10,Masculino,1461
1977,11,Femenino,1326
1977,11,Masculino,1283
1977,12,Femenino,1256
1977,12,Masculino,1389
1978,1,Femenino,1287
1978,1,Masculino,1333
1978,2,Femenino,1156
1978,2,Masculino,1206
1978,3,Femenino,1333
1978,3,Masculino,1424
1978,4,Femenino,1242
1978,4,Masculino,1283
1978,5,Femenino,1263
1978,5,Masculino,1298
1978,6,Femenino,1237
1978,6,Masculino,1215
1978,7,Femenino,1219
1978,7,Masculino,1274
1978,8,Femenino,1211
1978,8,Masculino,1289
1978,9,Femenino,1237
1978,9,Masculino,1358
1978,10,Femenino,1342
1978,10,Masculino,1382
1978,11,Femenino,1269
1978,11,Masculino,1311
1978,12,Femenino,1278
1978,12,Masculino,1385
1979,1,Femenino,1321
1979,1,Masculino,1365
1979,2,Femenino,1178
1979,2,Masculino,1245
1979,3,Femenino,1322
1979,3,Masculino,1366
1979,4,Femenino,1202
1979,4,Masculino,1289
1979,5,Femenino,1228
1979,5,Masculino,1337
1979,6,Femenino,1235
1979,6,Masculino,1279
1979,7,Femenino,1189
1979,7,Masculino,1299
1979,8,Femenino,1151
1979,8,Masculino,1261
1979,9,Femenino,1217
1979,9,Masculino,1270
1979,10,Femenino,1294
1979,10,Masculino,1300
1979,11,Femenino,1211
1979,11,Masculino,1250
1979,12,Femenino,1305
1979,12,Masculino,1274
1980,1,Femenino,1295
1980,1,Masculino,1288
1980,2,Femenino,1151
1980,2,Masculino,1189
1980,3,Femenino,1224
1980,3,Masculino,1258
1980,4,Femenino,1085
1980,4,Masculino,1135
1980,5,Femenino,1111
1980,5,Masculino,1191
1980,6,Femenino,1120
1980,6,Masculino,1132
1980,7,Femenino,1161
1980,7,Masculino,1240
1980,8,Femenino,1126
1980,8,Masculino,1169
1980,9,Femenino,1158
1980,9,Masculino,1221
1980,10,Femenino,1181
1980,10,Masculino,1201
1980,11,Femenino,1085
1980,11,Masculino,1211
1980,12,Femenino,1116
1980,12,Masculino,1152
1981,1,Femenino,1047
1981,1,Masculino,1113
1981,2,Femenino,1072
1981,2,Masculino,1080
1981,3,Femenino,1137
1981,3,Masculino,1213
1981,4,Femenino,1090
1981,4,Masculino,1169
1981,5,Femenino,1238
1981,5,Masculino,1263
1981,6,Femenino,1171
1981,6,Masculino,1235
1981,7,Femenino,1197
1981,7,Masculino,1261
1981,8,Femenino,1160
1981,8,Masculino,1246
1981,9,Femenino,1278
1981,9,Masculino,1133
1981,10,Femenino,1257
1981,10,Masculino,1311
1981,11,Femenino,1125
1981,11,Masculino,1245
1981,12,Femenino,1201
1981,12,Masculino,1311
1982,1,Femenino,1249
1982,1,Masculino,1231
1982,2,Femenino,1025
1982,2,Masculino,1062
1982,3,Femenino,1188
1982,3,Masculino,1246
1982,4,Femenino,1195
1982,4,Masculino,1268
1982,5,Femenino,1207
1982,5,Masculino,1234
1982,6,Femenino,1130
1982,6,Masculino,1199
1982,7,Femenino,1182
1982,7,Masculino,1240
1982,8,Femenino,1141
1982,8,Masculino,1197
1982,9,Femenino,1160
1982,9,Masculino,1187
1982,10,Femenino,1252
1982,10,Masculino,1289
1982,11,Femenino,1142
1982,11,Masculino,1138
1982,12,Femenino,1138
1982,12,Masculino,1258
1983,1,Femenino,1146
1983,1,Masculino,1147
1983,2,Femenino,1068
1983,2,Masculino,1112
1983,3,Femenino,1130
1983,3,Masculino,1296
1983,4,Femenino,1077
1983,4,Masculino,1181
1983,5,Femenino,1138
1983,5,Masculino,1185
1983,6,Femenino,1031
1983,6,Masculino,1150
1983,7,Femenino,1119
1983,7,Masculino,1123
1983,8,Femenino,1157
1983,8,Masculino,1181
1983,9,Femenino,1096
1983,9,Masculino,1124
1983,10,Femenino,1087
1983,10,Masculino,1149
1983,11,Femenino,1120
1983,11,Masculino,1127
1983,12,Femenino,1113
1983,12,Masculino,1294
1984,1,Femenino,1139
1984,1,Masculino,1306
1984,2,Femenino,1139
1984,2,Masculino,1158
1984,3,Femenino,1057
1984,3,Masculino,1218
1984,4,Femenino,1123
1984,4,Masculino,1075
1984,5,Femenino,1190
1984,5,Masculino,1219
1984,6,Femenino,1055
1984,6,Masculino,1125
1984,7,Femenino,1105
1984,7,Masculino,1125
1984,8,Femenino,1131
1984,8,Masculino,1137
1984,9,Femenino,1107
1984,9,Masculino,1121
1984,10,Femenino,1142
1984,10,Masculino,1119
1984,11,Femenino,1063
1984,11,Masculino,1176
1984,12,Femenino,1090
1984,12,Masculino,1128
1985,1,Femenino,1161
1985,1,Masculino,1240
1985,2,Femenino,1020
1985,2,Masculino,1043
1985,3,Femenino,1157
1985,3,Masculino,1169
1985,4,Femenino,1054
1985,4,Masculino,1141
1985,5,Femenino,1132
1985,5,Masculino,1095
1985,6,Femenino,1125
1985,6,Masculino,1168
1985,7,Femenino,1132
1985,7,Masculino,1148
1985,8,Femenino,1078
1985,8,Masculino,1173
1985,9,Femenino,1148
1985,9,Masculino,1231
1985,10,Femenino,1165
1985,10,Masculino,1294
1985,11,Femenino,1032
1985,11,Masculino,1155
1985,12,Femenino,1182
1985,12,Masculino,1161
1986,1,Femenino,1144
1986,1,Masculino,1247
1986,2,Femenino,1077
1986,2,Masculino,1125
1986,3,Femenino,1030
1986,3,Masculino,1239
1986,4,Femenino,1113
1986,4,Masculino,1213
1986,5,Femenino,1134
1986,5,Masculino,1190
1986,6,Femenino,1154
1986,6,Masculino,1139
1986,7,Femenino,1171
1986,7,Masculino,1243
1986,8,Femenino,1206
1986,8,Masculino,1180
1986,9,Femenino,1139
1986,9,Masculino,1196
1986,10,Femenino,1195
1986,10,Masculino,1212
1986,11,Femenino,1150
1986,11,Masculino,1224
1986,12,Femenino,1164
1986,12,Masculino,1241
1987,1,Femenino,1134
1987,1,Masculino,1269
1987,2,Femenino,1051
1987,2,Masculino,1087
1987,3,Femenino,1155
1987,3,Masculino,1242
1987,4,Femenino,1127
1987,4,Masculino,1133
1987,5,Femenino,1256
1987,5,Masculino,1251
1987,6,Femenino,1033
1987,6,Masculino,1210
1987,7,Femenino,1077
1987,7,Masculino,1124
1987,8,Femenino,1138
1987,8,Masculino,1157
1987,9,Femenino,1139
1987,9,Masculino,1220
1987,10,Femenino,1183
1987,10,Masculino,1303
1987,11,Femenino,1078
1987,11,Masculino,1178
1987,12,Femenino,1084
1987,12,Masculino,1199
1988,1,Femenino,1166
1988,1,Masculino,1206
1988,2,Femenino,1041
1988,2,Masculino,1136
1988,3,Femenino,1209
1988,3,Masculino,1162
1988,4,Femenino,1194
1988,4,Masculino,1263
1988,5,Femenino,1200
1988,5,Masculino,1293
1988,6,Femenino,1091
1988,6,Masculino,1281
1988,7,Femenino,1257
1988,7,Masculino,1246
1988,8,Femenino,1137
1988,8,Masculino,1256
1988,9,Femenino,1236
1988,9,Masculino,1301
1988,10,Femenino,1223
1988,10,Masculino,1237
1988,11,Femenino,1140
1988,11,Masculino,1177
1988,12,Femenino,1156
1988,12,Masculino,1226
1989,1,Femenino,1160
1989,1,Masculino,1220
1989,2,Femenino,1091
1989,2,Masculino,1055
1989,3,Femenino,1243
1989,3,Masculino,1249
1989,4,Femenino,1142
1989,4,Masculino,1267
1989,5,Femenino,1199
1989,5,Masculino,1167
1989,6,Femenino,1097
1989,6,Masculino,1212
1989,7,Femenino,1128
1989,7,Masculino,1224
1989,8,Femenino,1078
1989,8,Masculino,1209
1989,9,Femenino,1141
1989,9,Masculino,1192
1989,10,Femenino,1163
1989,10,Masculino,1212
1989,11,Femenino,1131
1989,11,Masculino,1136
1989,12,Femenino,1203
1989,12,Masculino,1209
1990,1,Femenino,1205
1990,1,Masculino,1273
1990,2,Femenino,1070
1990,2,Masculino,1109
1990,3,Femenino,1287
1990,3,Masculino,1293
1990,4,Femenino,1171
1990,4,Masculino,1246
1990,5,Femenino,1248
1990,5,Masculino,1223
1990,6,Femenino,1202
1990,6,Masculino,1098
1990,7,Femenino,1183
1990,7,Masculino,1274
1990,8,Femenino,1085
1990,8,Masculino,1234
1990,9,Femenino,1176
1990,9,Masculino,1215
1990,10,Femenino,1188
1990,10,Masculino,1290
1990,11,Femenino,1100
1990,11,Masculino,1192
1990,12,Femenino,1163
1990,12,Masculino,1233
1991,1,Femenino,1162
1991,1,Masculino,1269
1991,2,Femenino,1072
1991,2,Masculino,1098
1991,3,Femenino,1215
1991,3,Masculino,1221
1991,4,Femenino,1153
1991,4,Masculino,1170
1991,5,Femenino,1182
1991,5,Masculino,1211
1991,6,Femenino,1127
1991,6,Masculino,1067
1991,7,Femenino,1111
1991,7,Masculino,1120
1991,8,Femenino,1114
1991,8,Masculino,1206
1991,9,Femenino,1076
1991,9,Masculino,1181
1991,10,Femenino,1194
1991,10,Masculino,1250
1991,11,Femenino,1084
1991,11,Masculino,1217
1991,12,Femenino,1111
1991,12,Masculino,1237
1992,1,Femenino,1162
1992,1,Masculino,1189
1992,2,Femenino,1056
1992,2,Masculino,1123
1992,3,Femenino,1060
1992,3,Masculino,1267
1992,4,Femenino,1148
1992,4,Masculino,1101
1992,5,Femenino,1099
1992,5,Masculino,1187
1992,6,Femenino,1043
1992,6,Masculino,1115
1992,7,Femenino,1151
1992,7,Masculino,1230
1992,8,Femenino,1084
1992,8,Masculino,1230
1992,9,Femenino,1136
1992,9,Masculino,1184
1992,10,Femenino,1124
1992,10,Masculino,1205
1992,11,Femenino,1035
1992,11,Masculino,1185
1992,12,Femenino,1160
1992,12,Masculino,1207
1993,1,Femenino,1106
1993,1,Masculino,1235
1993,2,Femenino,957
1993,2,Masculino,1074
1993,3,Femenino,1167
1993,3,Masculino,1283
1993,4,Femenino,1096
1993,4,Masculino,1117
1993,5,Femenino,1158
1993,5,Masculino,1227
1993,6,Femenino,1099
1993,6,Masculino,1240
1993,7,Femenino,1170
1993,7,Masculino,1226
1993,8,Femenino,1149
1993,8,Masculino,1173
1993,9,Femenino,1179
1993,9,Masculino,1329
1993,10,Femenino,1249
1993,10,Masculino,1242
1993,11,Femenino,1124
1993,11,Masculino,1218
1993,12,Femenino,1179
1993,12,Masculino,1254
1994,1,Femenino,1167
1994,1,Masculino,1261
1994,2,Femenino,1080
1994,2,Masculino,1074
1994,3,Femenino,1143
1994,3,Masculino,1268
1994,4,Femenino,1197
1994,4,Masculino,1243
1994,5,Femenino,1187
1994,5,Masculino,1234
1994,6,Femenino,1149
1994,6,Masculino,1186
1994,7,Femenino,1206
1994,7,Masculino,1254
1994,8,Femenino,1160
1994,8,Masculino,1210
1994,9,Femenino,1213
1994,9,Masculino,1261
1994,10,Femenino,1210
1994,10,Masculino,1323
1994,11,Femenino,1192
1994,11,Masculino,1296
1994,12,Femenino,1222
1994,12,Masculino,1300
1995,1,Femenino,1186
1995,1,Masculino,1263
1995,2,Femenino,1158
1995,2,Masculino,1171
1995,3,Femenino,1255
1995,3,Masculino,1330
1995,4,Femenino,1202
1995,4,Masculino,1270
1995,5,Femenino,1336
1995,5,Masculino,1233
1995,6,Femenino,1218
1995,6,Masculino,1210
1995,7,Femenino,1130
1995,7,Masculino,1300
1995,8,Femenino,1144
1995,8,Masculino,1288
1995,9,Femenino,1183
1995,9,Masculino,1301
1995,10,Femenino,1179
1995,10,Masculino,1278
1995,11,Femenino,1219
1995,11,Masculino,1279
1995,12,Femenino,1260
1995,12,Masculino,1343
1996,1,Femenino,1251
1996,1,Masculino,1336
1996,2,Femenino,1132
1996,2,Masculino,1250
1996,3,Femenino,1154
1996,3,Masculino,1333
1996,4,Femenino,1179
1996,4,Masculino,1267
1996,5,Femenino,1262
1996,5,Masculino,1242
1996,6,Femenino,1271
1996,6,Masculino,1257
1996,7,Femenino,1230
1996,7,Masculino,1270
1996,7,,1
1996,8,Femenino,1219
1996,8,Masculino,1223
1996,9,Femenino,1216
1996,9,Masculino,1219
1996,10,Femenino,1280
1996,10,Masculino,1287
1996,11,Femenino,1291
1996,11,Masculino,1180
1996,12,Femenino,1200
1996,12,Masculino,1239
1997,1,Femenino,1235
1997,1,Masculino,1301
1997,2,Femenino,1108
1997,2,Masculino,1153
1997,3,Femenino,1220
1997,3,Masculino,1244
1997,4,Femenino,1142
1997,4,Masculino,1214
1997,5,Femenino,1215
1997,5,Masculino,1293
1997,6,Femenino,1091
1997,6,Masculino,1160
1997,7,Femenino,1239
1997,7,Masculino,1318
1997,8,Femenino,1128
1997,8,Masculino,1201
1997,9,Femenino,1149
1997,9,Masculino,1177
1997,10,Femenino,1181
1997,10,Masculino,1251
1997,11,Femenino,1098
1997,11,Masculino,1186
1997,12,Femenino,1163
1997,12,Masculino,1192
1998,1,Femenino,1110
1998,1,Masculino,1189
1998,2,Femenino,1071
1998,2,Masculino,1070
1998,3,Femenino,1138
1998,3,Masculino,1238
1998,4,Femenino,1121
1998,4,Masculino,1279
1998,5,Femenino,1098
1998,5,Masculino,1118
1998,6,Femenino,1038
1998,6,Masculino,1077
1998,7,Femenino,1085
1998,7,Masculino,1197
1998,8,Femenino,1118
1998,8,Masculino,1193
1998,9,Femenino,1160
1998,9,Masculino,1288
1998,10,Femenino,1168
1998,10,Masculino,1215
1998,11,Femenino,1076
1998,11,Masculino,1157
1998,12,Femenino,1125
1998,12,Masculino,1198
1999,1,Femenino,1028
1999,1,Masculino,1168
1999,2,Femenino,1025
1999,2,Masculino,1109
1999,3,Femenino,1072
1999,3,Masculino,1161
1999,4,Femenino,1043
1999,4,Masculino,1063
1999,5,Femenino,1085
1999,5,Masculino,1204
1999,6,Femenino,1098
1999,6,Masculino,1172
1999,7,Femenino,1121
1999,7,Masculino,1166
1999,8,Femenino,1043
1999,8,Masculino,1153
1999,9,Femenino,1128
1999,9,Masculino,1224
1999,10,Femenino,1177
1999,10,Masculino,1187
1999,11,Femenino,1065
1999,11,Masculino,1088
1999,12,Femenino,1068
1999,12,Masculino,1193
2000,1,Femenino,1082
2000,1,Masculino,1272
2000,2,Femenino,1052
2000,2,Masculino,1129
2000,3,Femenino,1124
2000,3,Masculino,1106
2000,4,Femenino,1026
2000,4,Masculino,1061
2000,5,Femenino,1126
2000,5,Masculino,1201
2000,6,Femenino,1042
2000,6,Masculino,1131
2000,7,Femenino,1047
2000,7,Masculino,1132
2000,8,Femenino,1083
2000,8,Masculino,1136
2000,9,Femenino,1081
2000,9,Masculino,1140
2000,10,Femenino,1069
2000,10,Masculino,1174
2000,11,Femenino,1072
2000,11,Masculino,1150
2000,12,Femenino,1057
2000,12,Masculino,1190
2001,1,Femenino,1132
2001,1,Masculino,1121
2001,2,Femenino,963
2001,2,Masculino,1020
2001,3,Femenino,1150
2001,3,Masculino,1145
2001,4,Femenino,1095
2001,4,Masculino,1118
2001,5,Femenino,1090
2001,5,Masculino,1165
2001,6,Femenino,1024
2001,6,Masculino,1057
2001,7,Femenino,1069
2001,7,Masculino,1132
2001,8,Femenino,1130
2001,8,Masculino,1128
2001,9,Femenino,1118
2001,9,Masculino,1178
2001,10,Femenino,982
2001,10,Masculino,1193
2001,11,Femenino,931
2001,11,Masculino,1125
2001,12,Femenino,1027
2001,12,Masculino,1106
2002,1,Femenino,1120
2002,1,Masculino,1118
2002,2,Femenino,1037
2002,2,Masculino,1075
2002,3,Femenino,1047
2002,3,Masculino,1195
2002,4,Femenino,1013
2002,4,Masculino,1098
2002,5,Femenino,998
2002,5,Masculino,1060
2002,6,Femenino,968
2002,6,Masculino,1050
2002,7,Femenino,1035
2002,7,Masculino,1104
2002,8,Femenino,1051
2002,8,Masculino,1091
2002,9,Femenino,1086
2002,9,Masculino,1189
2002,10,Femenino,1104
2002,10,Masculino,1242
2002,11,Femenino,980
2002,11,Masculino,1138
2002,12,Femenino,1020
2002,12,Masculino,1124
2003,1,Femenino,1075
2003,1,Masculino,1141
2003,2,Femenino,977
2003,2,Masculino,1008
2003,3,Femenino,1052
2003,3,Masculino,1129
2003,4,Femenino,1088
2003,4,Masculino,1095
2003,5,Femenino,996
2003,5,Masculino,1115
2003,6,Femenino,929
2003,6,Masculino,1028
2003,7,Femenino,1019
2003,7,Masculino,1053
2003,8,Femenino,1005
2003,8,Masculino,1040
2003,9,Femenino,1050
2003,9,Masculino,1113
2003,10,Femenino,1076
2003,10,Masculino,1113
2003,11,Femenino,985
2003,11,Masculino,994
2003,12,Femenino,993
2003,12,Masculino,1070
2004,1,Femenino,1024
2004,1,Masculino,1101
2004,2,Femenino,909
2004,2,Masculino,936
2004,3,Femenino,1035
2004,3,Masculino,1086
2004,4,Femenino,965
2004,4,Masculino,1053
2004,5,Femenino,1019
2004,5,Masculino,1070
2004,6,Femenino,1004
2004,6,Masculino,1036
2004,7,Femenino,925
2004,7,Masculino,1058
2004,8,Femenino,974
2004,8,Masculino,1080
2004,9,Femenino,1034
2004,9,Masculino,1136
2004,10,Femenino,994
2004,10,Masculino,1147
2004,11,Femenino,956
2004,11,Masculino,1034
2004,12,Femenino,1063
2004,12,Masculino,1109
2005,1,Femenino,975
